"Feature","AvgWeight","CancerType"
"leukocyte_Fat",0.00142392151855782,"Ovarian Cancer"
"endothelial cell of artery_Thymus",0.00141177727315978,"Ovarian Cancer"
"DN1 thymic pro T cell_Thymus",0.00137399802873839,"Ovarian Cancer"
"CD141 positive myeloid dendritic cell_Skin",0.00133443524634528,"Ovarian Cancer"
"smooth muscle cell_Bladder",0.00133325252384022,"Ovarian Cancer"
"adventitial cell_Salivary Gland",0.00130581403919541,"Ovarian Cancer"
"myometrial cell_Uterus",0.00130427071089451,"Ovarian Cancer"
"capillary endothelial cell_Muscle",0.001302632246111,"Ovarian Cancer"
"enterocyte of epithelium of large intestine_Large Intestine",0.00129100072652869,"Ovarian Cancer"
"epithelial cell_Uterus",0.00128949593464786,"Ovarian Cancer"
"plasma cell_Blood",0.00127481391489461,"Ovarian Cancer"
"plasma cell_Salivary Gland",0.00126489219418958,"Ovarian Cancer"
"epithelial cell_Vasculature",0.00125286336179463,"Ovarian Cancer"
"pancreatic stellate cell_Pancreas",0.00123599988152753,"Ovarian Cancer"
"mature conventional dendritic cell_Lymph Node",0.00123211761558314,"Ovarian Cancer"
"radial glial cell_Eye",0.00121322522068693,"Ovarian Cancer"
"endothelial cell of lymphatic vessel_Bladder",0.00120938689150102,"Ovarian Cancer"
"macrophage_Lymph Node",0.00119516333800169,"Ovarian Cancer"
"CD8 positive alpha beta memory T cell_Spleen",0.00118869127417284,"Ovarian Cancer"
"stromal cell_Lymph Node",0.00116440464768934,"Ovarian Cancer"
"DN3 thymocyte_Thymus",0.00115465475307769,"Ovarian Cancer"
"gut endothelial cell_Large Intestine",0.00115286814313926,"Ovarian Cancer"
"fibroblast_Uterus",0.00109943055980074,"Ovarian Cancer"
"fast muscle cell_Thymus",0.00108809978082266,"Ovarian Cancer"
"conjunctival epithelial cell_Eye",0.00108189546718699,"Ovarian Cancer"
"macrophage_Trachea",0.0010654503530334,"Ovarian Cancer"
"endothelial cell of lymphatic vessel_Uterus",0.00105809260973664,"Ovarian Cancer"
"endothelial cell of lymphatic vessel_Muscle",0.001057984149018,"Ovarian Cancer"
"dendritic cell_Thymus",0.00105014205438423,"Ovarian Cancer"
"mast cell_Thymus",0.00104526466245555,"Ovarian Cancer"
"T cell_Salivary Gland",0.00103260473742001,"Ovarian Cancer"
"muscle cell_Skin",0.00100378891032608,"Ovarian Cancer"
"hematopoietic stem cell_Blood",0.000965206970146966,"Ovarian Cancer"
"T cell_Blood",0.000954179065015118,"Ovarian Cancer"
"fibroblast_Pancreas",0.000952995061867347,"Ovarian Cancer"
"CD4 positive helper T cell_Thymus",0.000936041379337199,"Ovarian Cancer"
"plasma cell_Trachea",0.000919327028504103,"Ovarian Cancer"
"adipocyte_Eye",0.000909692858449497,"Ovarian Cancer"
"endothelial cell_Pancreas",0.000903418180967977,"Ovarian Cancer"
"pericyte_Bladder",0.000889895974176242,"Ovarian Cancer"
"mature NK T cell_Bladder",0.000850373854598092,"Ovarian Cancer"
"gut endothelial cell_Small Intestine",0.000848570344966772,"Ovarian Cancer"
"myeloid dendritic cell_Thymus",0.00084719713900851,"Ovarian Cancer"
"naive thymus derived CD4 positive alpha beta T cell_Spleen",0.000839857910288061,"Ovarian Cancer"
